workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID
47.56,7.58,186.0,47.56,7.58,139.0,325,1327420392
47.17,8.53,43.0,47.38,8.54,30.0,325,344803038
47.53,8.51,11.0,47.38,8.54,22.0,325,51803248
45.84,8.8,11.0,45.83,8.81,141.0,325,379856887
47.47,8.31,18.0,47.48,8.31,18.0,325,40128224
45.8,8.41,87.0,45.79,8.42,62.0,326,182832981
46.21,6.15,107.0,46.21,6.15,219.0,326,489349252
47.37,8.54,16.0,47.34,8.59,15.0,326,46355358
46.17,6.16,101.0,46.17,6.16,166.0,326,119771988
47.44,6.88,204.0,47.44,6.88,122.0,326,17483245
47.37,8.54,39.0,47.37,8.54,17.0,327,15056630
46.22,7.6,42.0,46.22,7.61,40.0,327,976814395
46.17,6.74,108.0,46.17,6.74,51.0,327,241696678
47.6,9.36,28.0,47.6,9.36,64.0,327,196752235
46.94,7.22,191.0,46.94,7.22,136.0,327,613115243
46.07,6.23,29.0,46.09,6.66,55.0,328,1140288620
45.8,9.08,190.0,45.8,9.08,138.0,328,213798858
46.14,6.68,74.0,46.14,6.68,197.0,329,556970071
46.2,6.14,150.0,46.2,6.14,179.0,329,3652420515
47.62,6.79,182.0,47.62,6.79,142.0,329,2585169316
46.53,6.65,24.0,46.53,6.65,67.0,329,997880048
46.29,7.64,28.0,46.23,7.37,99.0,329,2897892417
46.17,6.24,76.0,46.18,6.22,62.0,329,175324823
46.23,7.36,252.0,46.23,7.36,69.0,329,548529866
46.95,7.45,52.0,46.84,7.66,29.0,329,227624974
47.14,6.2,172.0,47.14,6.2,121.0,330,2720099416
46.23,7.31,52.0,46.26,7.24,80.0,330,1610508672
46.26,10.51,12.0,46.26,10.48,22.0,330,431837925
47.72,7.28,71.0,47.72,7.28,256.0,330,613433037
47.24,6.03,293.0,47.24,6.03,28.0,330,716192222
47.2,5.94,247.0,47.2,5.94,83.0,330,748878796967780352
46.21,6.11,48.0,46.2,6.16,76.0,330,1164218916
47.46,10.02,316.0,47.46,10.02,13.0,330,4874109191
46.54,6.61,168.0,46.54,6.61,152.0,331,1109222442
45.92,6.4,13.0,45.9,6.37,197.0,331,2179986508
46.47,7.56,117.0,46.47,7.56,172.0,331,1310829499
47.38,8.54,10.0,47.54,9.14,27.0,332,268714424
45.8,9.08,235.0,45.8,9.08,22.0,332,1027040604
46.2,6.14,152.0,46.2,6.14,12.0,332,27078539
45.99,8.16,32.0,45.99,8.16,10.0,332,1277384288
45.92,6.7,98.0,45.92,6.7,143.0,332,558701886
47.46,8.29,180.0,47.46,8.29,147.0,333,2644707069
47.38,8.54,30.0,47.04,8.32,44.0,333,1349976060
46.14,7.18,10.0,46.72,6.55,16.0,333,217514600
45.76,9.85,237.0,45.76,9.85,96.0,333,1134858254
47.38,8.54,131.0,47.38,8.54,178.0,333,2930428067
47.24,8.74,162.0,47.24,8.74,168.0,333,870376034
47.38,8.54,173.0,47.23,8.86,10.0,333,2361483806
46.99,8.42,23.0,46.94,8.48,181.0,333,3039178109
47.78,7.28,29.0,47.74,7.41,46.0,333,348581067
47.43,8.67,25.0,47.43,8.67,31.0,333,257137243
47.38,8.54,231.0,47.38,8.54,91.0,334,2153516721
46.55,6.55,63.0,46.55,6.55,15.0,334,203871353
46.17,6.11,166.0,46.17,6.11,152.0,334,450063073
46.32,6.16,13.0,46.32,6.16,14.0,335,69116892
45.83,6.81,28.0,45.83,6.81,20.0,335,36912401
47.11,6.83,95.0,47.11,6.83,88.0,335,497208418
47.38,8.54,224.0,47.38,8.54,111.0,335,417047169
46.53,6.59,39.0,46.53,6.59,34.0,335,811588945
46.2,6.14,146.0,46.2,6.14,189.0,335,1917298478
46.21,6.09,11.0,46.21,6.09,27.0,335,60693163
46.19,6.21,15.0,46.19,6.22,163.0,335,621972657
47.39,6.57,143.0,47.39,6.57,191.0,335,316360963
46.45,6.93,191.0,46.45,6.93,142.0,335,396782468
46.91,7.02,169.0,46.91,7.02,167.0,336,803996929
47.34,9.67,12.0,47.25,9.58,15.0,336,1620571404
47.2,5.94,177.0,47.2,5.94,128.0,336,1536381372
47.57,7.59,276.0,47.57,7.59,59.0,336,2213863944
47.62,6.79,146.0,47.64,6.86,13.0,336,2916090916
45.94,6.11,60.0,45.92,6.06,11.0,336,288414233
46.61,7.05,105.0,46.61,7.05,120.0,336,35553225
46.6,7.21,27.0,46.57,7.2,87.0,336,2944031422
45.83,8.81,146.0,45.83,8.81,177.0,337,495073427
46.35,6.43,21.0,46.3,6.42,14.0,337,1606399944
47.4,8.8,48.0,47.4,8.8,19.0,337,486047962
47.43,8.67,29.0,47.43,8.67,17.0,337,19081386
46.54,10.14,126.0,46.54,10.14,147.0,337,245893310
47.25,6.01,167.0,47.25,6.01,150.0,337,264379903
47.27,6.03,163.0,47.27,6.03,165.0,337,1582669100
47.0,6.94,206.0,47.0,6.94,130.0,337,3080212720
47.38,8.54,135.0,46.95,7.39,24.0,337,298602588
46.03,6.52,149.0,46.03,6.52,189.0,338,2149733809
46.05,6.55,12.0,46.05,6.55,22.0,338,233140572
46.86,7.13,218.0,46.86,7.13,118.0,338,1121189358
46.78,7.15,161.0,46.78,7.15,143.0,339,2245825280
46.3,6.43,18.0,46.19,6.24,99.0,339,1109403458
46.17,6.13,22.0,46.17,6.12,14.0,339,966298416
47.1,6.84,121.0,47.1,6.84,199.0,339,331021211
47.03,8.31,108.0,47.01,8.31,77.0,340,2251098736
45.8,9.08,275.0,45.8,9.08,65.0,340,106738070
47.36,8.55,70.0,47.38,8.54,99.0,340,51037349
45.73,7.86,209.0,45.73,7.86,92.0,341,2938032573
47.14,8.53,167.0,47.14,8.53,164.0,341,146062498
46.95,7.39,260.0,46.95,7.39,47.0,341,456647963
47.2,5.94,233.0,47.2,5.94,104.0,341,516788343
46.25,6.13,257.0,46.25,6.13,84.0,341,291616233
46.86,9.28,16.0,47.59,8.71,61.0,341,3855038794
45.84,8.81,221.0,45.84,8.81,120.0,341,453849739
46.56,6.64,99.0,46.53,6.58,54.0,341,2928124090
46.59,6.66,10.0,47.38,8.54,95.0,341,574793335
45.99,8.94,70.0,45.99,8.94,71.0,341,281014202
46.2,6.14,204.0,46.2,6.14,138.0,342,584566919
45.82,6.02,106.0,45.82,6.02,168.0,342,2393536337
47.25,8.93,206.0,47.25,8.93,86.0,342,97838763
46.95,7.39,210.0,46.95,7.39,132.0,342,4128049006
46.81,8.22,50.0,46.81,8.22,30.0,342,327818250
47.52,6.78,24.0,47.52,6.78,35.0,342,384391925
46.16,7.36,200.0,46.21,7.39,21.0,342,555099196
47.17,9.45,80.0,47.17,9.45,17.0,343,407175734
47.36,7.35,17.0,47.37,7.35,141.0,344,1205568848
47.6,7.22,196.0,47.6,7.22,148.0,344,2468216005
45.89,10.2,70.0,45.89,10.2,51.0,345,707470729
47.38,8.54,19.0,47.38,8.54,20.0,345,438050535
47.58,9.17,161.0,47.58,9.17,181.0,345,128280614
46.81,8.22,195.0,46.81,8.22,150.0,345,395361915
47.65,6.84,91.0,47.62,6.84,10.0,345,554302376
47.23,6.03,19.0,47.2,5.94,113.0,346,103249058
46.81,8.22,137.0,46.81,8.22,209.0,346,275499607
47.5,7.6,11.0,47.51,7.62,10.0,346,252680580
46.95,7.39,205.0,46.95,7.39,142.0,347,4151436527
47.74,7.41,127.0,47.74,7.41,220.0,347,185225273
46.2,6.14,141.0,46.2,6.14,206.0,347,2502008722
47.38,8.54,168.0,47.38,8.54,135.0,347,17892599
46.37,6.48,26.0,46.38,6.52,168.0,347,118050404
46.95,7.39,41.0,46.94,7.39,169.0,348,1238938219
45.76,6.22,12.0,45.76,6.22,41.0,348,709406911
47.74,7.44,120.0,47.74,7.44,148.0,348,2174646315
46.2,6.16,62.0,46.2,6.16,25.0,349,310814184
47.78,7.13,112.0,47.78,7.13,111.0,349,1048884422
46.84,7.66,202.0,46.84,7.66,147.0,349,1956960571
47.19,7.4,142.0,47.19,7.4,137.0,349,375685304
47.73,7.32,29.0,47.74,7.32,16.0,349,1852399219
45.85,6.1,25.0,45.85,6.1,141.0,349,244000144
45.92,6.16,46.0,45.92,6.16,31.0,350,297554954
45.82,9.04,152.0,45.82,9.04,158.0,350,1565604050
47.74,6.92,13.0,47.74,6.92,13.0,350,1266413562
47.22,7.81,259.0,47.22,7.81,90.0,350,873598358
46.34,7.21,97.0,46.34,7.21,69.0,350,148918046
47.42,8.19,26.0,47.42,8.19,54.0,351,440006452
46.43,6.6,17.0,46.39,6.59,13.0,351,473098681
47.1,6.84,61.0,47.1,6.84,59.0,351,255137066
47.2,5.94,228.0,47.2,5.94,119.0,351,868657507
45.86,8.84,138.0,45.83,8.81,46.0,352,2954812695
47.43,8.67,12.0,47.43,8.67,45.0,352,120554939
47.38,8.54,110.0,47.34,8.51,59.0,352,1651452858
47.8,6.31,13.0,47.82,6.36,129.0,353,575196548
45.79,9.05,164.0,45.78,9.05,45.0,353,47942188
46.2,6.14,101.0,46.2,6.14,252.0,353,446618679
45.8,9.08,123.0,45.8,9.08,229.0,353,320404468
46.72,7.06,58.0,46.72,7.06,67.0,354,1321056872
46.29,7.88,70.0,46.17,7.81,96.0,354,1371686563
47.4,8.61,102.0,47.39,8.61,121.0,354,1909126608
47.24,6.03,15.0,47.24,6.02,61.0,354,106651116
46.17,5.99,170.0,46.17,5.99,184.0,354,2238215038
47.57,9.69,240.0,47.57,9.69,112.0,354,2967340749
47.38,8.31,10.0,46.46,6.85,12.0,355,204736020
47.59,7.57,153.0,47.59,7.57,185.0,355,358430120
47.04,8.32,143.0,47.04,8.32,78.0,355,14770715
47.25,6.02,18.0,47.2,5.94,33.0,357,135177202
47.43,8.67,26.0,47.43,8.67,13.0,357,1616718758
47.62,6.79,95.0,47.62,6.79,195.0,357,2732897932
46.36,9.02,13.0,46.39,8.92,276.0,357,1685398981
46.8,7.16,183.0,46.8,7.16,114.0,358,493340569
46.19,6.11,61.0,46.19,6.11,105.0,358,1351580682
45.84,8.66,65.0,45.84,8.67,31.0,358,268033729
45.78,10.34,169.0,45.78,10.34,188.0,358,348047796
46.36,6.46,33.0,46.15,6.35,35.0,359,466757121
47.48,8.22,273.0,47.48,8.22,14.0,359,2206780434
46.19,6.14,41.0,46.19,6.16,95.0,359,936520952
46.1,7.07,11.0,46.09,7.07,10.0,359,851152028
47.72,10.31,197.0,47.72,10.31,113.0,359,131785761
47.25,9.58,145.0,47.25,9.58,201.0,359,707880540091904000
46.52,6.63,20.0,46.52,6.69,116.0,359,179090562
47.79,7.51,222.0,47.79,7.51,131.0,359,78872297
46.18,6.1,12.0,46.17,5.99,10.0,359,1561831045
47.53,8.55,259.0,47.53,8.55,97.0,360,4689984409
46.81,7.13,220.0,46.8,7.15,15.0,360,239031151
47.75,8.08,258.0,47.75,8.08,102.0,360,222748129
45.84,8.8,38.0,45.84,8.8,35.0,360,203483575
47.02,7.5,26.0,46.2,6.14,152.0,360,2221888675
45.89,6.13,156.0,45.89,6.13,137.0,360,68112646
46.21,7.26,199.0,46.21,7.26,161.0,360,415838945
47.21,6.15,279.0,47.21,6.15,74.0,360,132256214
46.38,6.73,30.0,46.39,6.69,148.0,361,375766674
46.32,9.94,110.0,46.31,9.5,63.0,361,303737792
47.14,6.2,250.0,47.14,6.2,111.0,361,1182380216
46.41,6.29,51.0,46.41,6.29,91.0,361,246822221
47.79,7.18,186.0,47.79,7.18,175.0,361,2296803625
45.83,10.1,200.0,45.83,10.1,155.0,361,106412085
47.26,9.59,56.0,47.25,9.58,60.0,361,3349355447
47.49,7.32,173.0,47.49,7.32,188.0,361,303967393
45.8,9.08,15.0,45.8,9.08,13.0,361,192960172
47.38,8.54,275.0,47.38,8.54,62.0,362,1907850002
46.95,7.39,256.0,46.95,7.39,105.0,362,4581798874
47.14,7.25,15.0,47.45,8.56,16.0,362,16527332
46.91,6.33,53.0,46.9,6.36,123.0,362,480608650
47.04,8.32,51.0,47.38,8.54,41.0,362,1086218611
45.9,6.09,44.0,45.88,6.09,12.0,363,453936764
47.03,8.18,108.0,47.27,8.34,23.0,363,307219734
46.25,6.13,215.0,46.25,6.13,146.0,363,2342035306
46.79,9.54,110.0,46.72,9.55,24.0,363,125705466
47.51,6.8,91.0,47.51,6.8,80.0,363,311418112
45.9,6.43,140.0,45.9,6.43,78.0,363,619531674
46.12,6.62,320.0,46.12,6.62,43.0,363,2759959332
47.38,8.54,15.0,47.38,8.53,60.0,363,1607920231
47.72,7.28,53.0,47.72,7.28,84.0,364,2837481892
47.46,8.65,35.0,47.38,8.54,88.0,364,171193436
47.36,8.79,19.0,47.52,8.59,44.0,364,456523257
45.8,9.08,252.0,45.8,9.08,99.0,364,105199533
45.84,9.67,89.0,45.83,9.66,208.0,365,1278625538
47.46,8.29,207.0,47.46,8.29,156.0,365,1683778590
45.84,10.09,14.0,45.84,10.09,24.0,365,254957138
46.24,6.09,213.0,46.24,6.09,119.0,365,2959991895
47.25,9.58,99.0,47.25,9.58,77.0,365,491339035
47.23,8.94,54.0,47.23,8.94,32.0,365,2881002731
47.43,8.67,119.0,47.43,8.67,225.0,366,1693637137
46.84,7.66,101.0,46.84,7.66,77.0,366,82553860
46.25,6.13,104.0,46.25,6.13,262.0,366,2247363620
46.5,6.3,19.0,46.5,6.3,181.0,366,233255432
46.18,6.22,19.0,46.18,6.22,144.0,366,70677980
45.94,6.14,106.0,45.94,6.14,133.0,368,460607112
46.31,6.3,74.0,46.11,6.07,11.0,368,1718723036
46.53,6.64,139.0,46.53,6.64,16.0,368,1224386275
46.7,6.91,15.0,46.7,6.91,31.0,368,868580090
47.74,6.92,86.0,47.74,6.92,66.0,368,591386052
47.72,7.28,22.0,47.72,7.28,47.0,369,144199294
46.11,7.08,126.0,46.11,7.08,156.0,369,2794670436
47.39,9.43,148.0,47.39,9.43,12.0,369,2917423509
46.2,9.02,30.0,46.17,9.01,11.0,369,2882476504
45.86,6.08,163.0,45.86,6.08,120.0,369,1538965070
47.75,7.33,226.0,47.75,7.33,122.0,369,68049035
47.74,6.41,201.0,47.74,6.41,162.0,369,279468330
45.89,6.13,82.0,45.89,6.13,71.0,370,108333099
46.09,6.56,78.0,46.12,6.61,43.0,370,1201871803
47.07,8.28,25.0,47.06,8.28,138.0,370,588495990
47.39,8.49,110.0,47.39,8.49,61.0,370,37178617
46.2,7.01,19.0,46.29,6.91,105.0,370,2482030631
47.38,8.54,104.0,47.38,8.54,17.0,370,43092938
45.89,6.13,137.0,45.89,6.13,227.0,371,270560628
46.19,6.1,173.0,46.19,6.1,182.0,371,1332532604
46.06,6.74,11.0,46.06,6.74,10.0,371,265492750
46.04,6.35,48.0,46.04,6.35,121.0,371,342929438
46.2,6.23,105.0,46.18,6.22,81.0,371,1294709618
45.79,9.14,87.0,45.79,9.14,44.0,371,235700442
46.14,6.41,50.0,46.14,6.41,27.0,372,800401052
46.36,6.14,180.0,46.36,6.14,187.0,372,1028189942
47.01,6.76,44.0,47.01,6.76,18.0,372,516872902
45.81,9.24,268.0,45.81,9.24,52.0,372,188266653
46.81,8.22,221.0,46.81,8.22,95.0,372,248157364
47.42,8.55,16.0,46.54,7.4,11.0,373,343302961
46.3,6.33,225.0,46.3,6.33,148.0,373,354194205
46.08,9.22,30.0,46.08,9.22,54.0,373,468441125
45.85,6.63,174.0,45.85,6.63,169.0,373,31316087
47.37,8.54,36.0,47.44,8.47,13.0,373,357083569
47.43,8.56,12.0,47.41,8.62,22.0,373,152901406
47.38,8.18,135.0,47.36,8.27,18.0,374,41072860
45.89,6.8,35.0,45.89,6.8,12.0,374,43377809
47.43,8.67,28.0,47.35,8.72,220.0,374,4768389017
47.38,8.54,225.0,47.38,8.54,149.0,374,2630786873
47.05,9.44,21.0,47.03,9.44,45.0,374,1267761559
45.81,9.8,187.0,45.81,9.8,181.0,374,715145315
45.78,6.42,70.0,45.78,6.42,28.0,375,477174801
46.87,8.27,134.0,46.81,8.22,60.0,375,213529071
46.53,6.65,236.0,46.53,6.65,139.0,375,4704313369
45.92,6.87,169.0,45.92,6.87,153.0,375,35728975
47.0,6.98,57.0,47.02,6.98,106.0,376,1879903441
46.45,6.93,124.0,46.45,6.93,252.0,376,398856807
46.91,7.47,43.0,46.9,7.41,10.0,376,113992467
47.5,9.68,107.0,47.45,9.56,40.0,377,315737913
45.8,9.08,219.0,45.8,9.08,157.0,377,2732704325
46.16,6.12,195.0,46.16,6.12,182.0,377,1457786400
47.41,8.58,89.0,47.4,8.58,23.0,377,144554154
47.61,6.13,30.0,47.78,6.3,141.0,377,2990253713
47.09,8.28,16.0,47.09,8.28,11.0,377,380886090
46.81,7.13,20.0,46.81,7.13,24.0,377,2320987809
47.43,9.56,178.0,47.43,9.56,199.0,377,2262868753
46.34,6.17,25.0,46.38,6.24,45.0,378,181892604
46.54,6.63,63.0,46.54,6.63,32.0,378,568984898
47.43,8.67,289.0,47.43,8.67,89.0,378,2222201676
46.07,8.66,179.0,46.07,8.66,198.0,378,578876978
47.38,8.54,15.0,47.38,8.54,358.0,379,1008962922
47.8,6.9,201.0,47.8,6.9,178.0,379,1715489131
45.94,6.03,48.0,45.94,6.03,65.0,379,2763107339
46.21,6.09,144.0,46.2,6.14,40.0,379,701651036
47.74,10.3,59.0,47.76,10.34,90.0,379,150854234
47.43,8.67,178.0,47.42,8.53,20.0,379,356457473
47.43,8.67,73.0,47.43,8.67,22.0,379,4818268923
47.72,7.34,153.0,47.72,7.34,226.0,379,1454036478
46.25,6.13,31.0,46.25,6.13,31.0,380,1448505768
46.21,6.11,191.0,46.21,6.11,172.0,380,504655110
47.38,8.53,50.0,47.38,8.53,14.0,380,2210570094
45.93,6.6,10.0,47.79,7.18,82.0,381,387788884
46.52,6.63,53.0,46.52,6.63,279.0,381,327937111
46.2,6.14,163.0,46.2,6.14,210.0,382,898076630
47.43,8.57,210.0,47.43,8.57,71.0,383,30417721
46.34,7.01,55.0,46.35,7.01,147.0,383,1450770097
45.78,10.34,133.0,45.78,10.34,250.0,383,2210573209
47.1,6.83,24.0,47.1,6.83,15.0,383,822802273
47.72,8.62,326.0,47.72,8.62,57.0,383,212303724
46.54,6.61,25.0,46.54,6.61,33.0,384,99132764
47.72,7.34,32.0,47.72,7.34,29.0,384,844277239
47.33,6.28,130.0,47.33,6.28,140.0,384,105588696
46.79,6.63,43.0,46.79,6.63,341.0,384,1117808744
46.84,7.57,123.0,46.84,7.57,235.0,384,2193118708
47.38,8.54,24.0,47.04,8.32,90.0,385,604348014
46.17,9.45,40.0,45.8,9.08,49.0,385,339923294
47.5,7.56,45.0,47.45,7.64,18.0,385,41109438
46.33,6.05,18.0,46.33,6.05,10.0,385,26370924
47.78,7.25,31.0,47.78,7.25,27.0,386,401303545
47.2,5.94,230.0,47.2,5.94,152.0,386,1004763876
46.77,9.8,33.0,46.77,9.8,15.0,386,2191171804
46.9,6.58,161.0,46.9,6.58,225.0,386,738564452
45.78,10.34,371.0,45.78,10.34,15.0,386,212208260
45.93,8.59,18.0,45.93,8.59,20.0,386,523502710
47.14,7.44,203.0,47.14,7.44,184.0,387,273333094
47.14,8.44,23.0,47.1,8.52,212.0,387,213406971
46.81,7.15,200.0,46.81,7.15,187.0,387,333573169
45.81,9.23,58.0,45.82,9.23,72.0,387,271865832
47.23,7.57,56.0,47.23,7.57,38.0,387,223816047
47.38,8.56,23.0,47.38,8.56,15.0,388,161679225
45.84,8.67,12.0,45.84,8.69,29.0,388,295903624
45.9,6.12,80.0,45.89,6.13,136.0,388,978863107
46.26,6.27,12.0,46.26,6.27,20.0,388,2703681868
45.83,9.04,125.0,45.83,9.04,185.0,388,40487170
45.8,9.08,153.0,45.8,9.08,236.0,389,809338662
45.91,6.43,47.0,45.9,6.43,119.0,389,515920797
47.37,8.54,28.0,47.52,8.54,21.0,389,2231435263
47.05,6.75,82.0,47.05,6.75,115.0,390,609367765
47.09,6.81,22.0,47.1,6.82,20.0,390,15975115
47.38,8.54,67.0,47.38,8.54,20.0,390,159549776
46.81,8.22,51.0,46.81,8.22,14.0,391,2151033346
45.9,6.11,269.0,45.9,6.11,122.0,391,2844953469
47.38,8.54,11.0,46.25,6.13,23.0,391,547081444
46.56,6.59,315.0,46.56,6.59,72.0,391,880573116
46.2,6.14,82.0,46.2,6.14,264.0,392,3405642303
47.14,8.85,42.0,47.14,8.85,95.0,392,311759773
47.36,9.66,220.0,47.27,9.6,13.0,392,380807202
46.52,6.59,177.0,46.52,6.59,102.0,393,92584654
47.7,7.37,28.0,47.7,7.37,21.0,393,2275551551
46.62,6.75,106.0,46.62,6.75,287.0,393,223684308
46.83,9.86,151.0,46.83,9.86,197.0,393,442001954
46.02,8.97,106.0,46.02,8.96,25.0,393,545921017
45.91,8.87,142.0,45.91,8.87,165.0,394,2858441731
45.9,6.12,169.0,45.9,6.12,193.0,394,1058037024
47.38,8.54,47.0,46.0,8.96,36.0,394,45503103
47.78,7.28,80.0,47.78,7.28,38.0,394,1278932222
45.8,9.08,24.0,45.8,9.08,19.0,395,347301294
46.46,6.84,84.0,46.47,6.84,151.0,395,265611927
47.43,8.67,15.0,47.12,8.79,15.0,395,293631077
47.38,8.54,241.0,47.38,8.54,149.0,395,38659735
47.55,8.89,304.0,47.55,8.89,91.0,396,515644488
47.69,7.3,101.0,47.69,7.3,205.0,396,258514406
47.87,7.22,40.0,47.79,7.31,163.0,396,474220592
45.89,6.13,238.0,45.89,6.13,158.0,396,192349159
47.74,10.2,75.0,47.61,10.18,35.0,397,1584367561
46.44,6.03,93.0,46.35,5.96,95.0,397,1209243655
47.17,8.1,25.0,47.08,8.27,24.0,398,1918900976
47.42,8.55,12.0,47.41,8.41,125.0,398,46342703
46.02,7.75,264.0,45.9,6.12,38.0,398,806351702
47.23,8.86,106.0,47.13,8.82,18.0,398,211494008
45.87,8.41,23.0,45.88,8.41,40.0,398,311530368
47.62,6.95,194.0,47.62,6.95,205.0,399,1089430334
46.62,9.61,326.0,46.62,9.61,73.0,399,29412598
47.37,8.54,132.0,47.37,8.54,19.0,400,81237494
47.67,9.17,218.0,47.71,9.15,10.0,400,283036293
45.94,8.83,29.0,45.94,8.83,29.0,401,600048911
46.25,6.13,71.0,46.25,6.13,16.0,401,3410857887
45.85,6.1,163.0,45.85,6.1,229.0,402,2854858882
46.54,10.14,292.0,46.54,10.14,105.0,402,558872783
46.49,6.77,118.0,46.49,6.77,284.0,402,824032808
47.38,8.54,13.0,47.35,8.28,20.0,402,20507493
45.9,5.97,74.0,45.9,5.97,328.0,403,1032430542
46.64,7.04,85.0,46.64,7.04,314.0,403,1043365495
46.84,7.66,50.0,47.22,7.51,150.0,403,781268863
47.44,8.47,23.0,47.39,8.69,122.0,403,3304627510
47.04,8.32,15.0,46.91,7.47,14.0,404,73387428
47.38,8.54,245.0,47.38,8.54,159.0,404,483900217
47.74,10.3,390.0,47.74,10.3,15.0,405,4570045696
46.44,6.9,81.0,46.44,6.9,324.0,405,1696132908
46.95,7.39,121.0,46.95,7.39,130.0,405,1043951282
45.76,9.85,190.0,45.76,9.85,174.0,405,1294717902
47.0,6.94,227.0,47.0,6.94,141.0,406,218440938
47.34,7.9,154.0,47.35,7.91,10.0,407,866288358
46.3,6.95,31.0,46.24,6.96,168.0,407,1375451682
45.94,9.12,78.0,45.97,9.02,49.0,407,2973811865
46.2,6.14,229.0,46.2,6.14,177.0,408,145743834
46.28,7.31,14.0,46.38,7.63,33.0,408,336677163
47.26,6.01,222.0,47.26,6.01,181.0,408,301057146
46.86,6.48,192.0,46.9,6.58,75.0,408,592889582
45.81,8.8,108.0,45.81,8.8,144.0,408,2423463962
47.83,6.38,12.0,47.82,6.36,166.0,408,561708445
46.0,8.96,113.0,46.0,8.96,295.0,408,1465595796
47.75,7.33,71.0,47.75,7.33,338.0,409,503705684
47.21,7.56,42.0,47.22,7.52,126.0,409,1923622459
47.5,8.73,19.0,47.38,8.54,68.0,409,381126503
47.56,7.51,198.0,47.56,7.51,210.0,409,2861298093
46.02,7.75,14.0,47.0,6.93,113.0,410,500009816
45.85,9.39,367.0,45.85,9.39,19.0,410,594066753
47.36,8.24,22.0,47.36,8.24,24.0,411,1038528265
47.38,8.54,95.0,47.38,8.54,94.0,411,3288683833
46.33,6.06,192.0,46.33,6.06,219.0,411,417005171
46.25,6.13,221.0,46.25,6.13,190.0,412,225048035
47.76,8.87,55.0,47.78,8.84,82.0,412,1084044271
47.0,6.92,203.0,47.0,6.92,193.0,412,1311843072
46.8,7.16,40.0,46.8,7.12,240.0,412,3053377557
45.92,6.87,12.0,45.92,6.87,29.0,412,502640267
45.89,10.2,279.0,45.89,10.2,133.0,412,435939870
47.76,8.84,12.0,47.76,8.83,175.0,413,208175300
46.25,6.13,126.0,46.25,6.13,287.0,413,586816020
47.72,7.28,64.0,47.75,7.33,26.0,413,1604183299
47.38,8.54,360.0,47.38,8.54,53.0,414,115138473
47.72,7.28,75.0,47.72,7.28,63.0,414,2358027403
46.36,6.14,166.0,46.36,6.14,247.0,414,125034800
47.2,5.94,274.0,47.2,5.94,141.0,415,969724369
47.34,9.67,238.0,47.34,9.67,177.0,415,1017852084
45.9,6.11,16.0,45.89,6.08,219.0,415,133648171
47.63,6.14,220.0,47.63,6.14,189.0,415,2501308537
46.23,6.32,14.0,46.23,6.32,34.0,415,323493896
46.3,7.7,184.0,46.3,7.7,231.0,415,2622121287
45.9,6.1,15.0,45.9,6.1,292.0,416,544656840
47.57,7.6,298.0,47.57,7.6,115.0,416,865987135
47.56,7.58,51.0,47.56,7.58,365.0,416,853683194
46.14,6.27,198.0,46.14,6.27,130.0,416,1126011186
46.2,6.16,10.0,46.19,6.14,25.0,417,1420163858
47.8,8.92,59.0,47.67,9.2,18.0,417,25988871
45.92,9.32,10.0,45.94,9.32,17.0,417,250249728
46.21,6.19,12.0,46.25,7.43,16.0,418,27344591
46.0,8.74,50.0,46.0,8.74,75.0,418,268362389
46.47,6.84,29.0,47.26,8.18,10.0,418,133560269
47.76,7.35,32.0,47.75,7.33,159.0,419,831489164
47.04,8.32,99.0,47.04,8.32,23.0,420,23118150
47.66,6.85,31.0,47.66,6.85,108.0,420,2267289924
47.43,8.67,30.0,47.38,8.54,12.0,420,83440337
46.21,6.09,115.0,46.21,6.11,13.0,420,456818796
46.96,9.58,39.0,46.96,9.58,39.0,421,342998084
47.22,10.14,109.0,47.22,10.14,42.0,421,15925760
46.61,7.92,44.0,46.55,7.91,56.0,421,19147719
46.75,6.02,34.0,46.78,6.04,146.0,421,2707053887
47.74,10.3,274.0,47.74,10.3,146.0,422,419575737
46.18,6.09,90.0,46.18,6.09,184.0,422,311660524
47.46,8.59,14.0,47.46,8.59,26.0,422,439356927
45.99,7.74,71.0,45.99,7.74,67.0,422,64125902
45.82,9.23,141.0,45.82,9.22,16.0,422,912678979
46.2,6.14,135.0,46.2,6.14,265.0,423,459164352
47.37,8.54,25.0,47.08,8.33,10.0,424,153210131
47.58,7.6,167.0,47.58,7.6,257.0,424,280967293
46.53,6.63,105.0,46.53,6.63,187.0,424,144205324
47.38,8.55,22.0,47.38,8.54,69.0,424,81860243
47.73,7.32,16.0,47.7,7.3,75.0,425,417416415
47.46,8.96,209.0,47.46,8.96,216.0,425,1434485161
47.63,7.68,34.0,47.81,7.63,12.0,426,498051984
47.5,8.73,44.0,47.5,8.73,12.0,427,56808658
45.87,8.91,239.0,45.87,8.91,142.0,427,2358332263
45.81,5.98,16.0,45.81,5.98,18.0,427,311456225
46.06,5.97,20.0,46.07,5.97,55.0,427,116181366
45.78,10.34,323.0,45.78,10.34,104.0,427,370582392
46.81,6.66,11.0,46.81,6.66,10.0,428,32644934
47.48,6.84,22.0,47.48,6.84,17.0,428,1197688327
47.37,8.54,75.0,47.38,8.54,10.0,428,45321360
